"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-14.wbbasket.ru/vol2072/part207277/207277083/images/c246x328/1.webp";"Увлажняющий тройной набор для ухода за кожей лица";207277083;"Риска";0;"0";0;0;0;"0";6500;16;5460;5350;"0";"0";0;362;0
"https://basket-19.wbbasket.ru/vol3086/part308654/308654973/images/c246x328/1.webp";"Крем для лица питательный увлажняющий с церамидами";308654973;"Сулейманов Заур Алигусейнович";0;"0";0;0;0;"0";2674;20;2133;2090;"0";"0";0;29;0
"https://basket-17.wbbasket.ru/vol2757/part275723/275723583/images/c246x328/1.webp";"Тонер для лица с экстрактом плодов нони Celimax Real Noni Mo";275723583;"ИП Бехтер Н Ю";0;"0";0;0;0;"0";4934;42;2841;2784;"0";"0";0;88;0
"https://basket-17.wbbasket.ru/vol2795/part279561/279561033/images/c246x328/1.webp";"Лёгкий безмасляный крем на основе центеллы The Real Cica";279561033;"Адухов Хабибула Магомедович";0;"0";0;0;0;"0";1700;23;1299;1273;"0";"0";0;83;0
"https://basket-16.wbbasket.ru/vol2557/part255785/255785823/images/c246x328/1.webp";"Пилинг-пэды от воспалений для проблемной кожи 60 шт.";255785823;"ИП Чобанян О С";0;"0";0;0;0;"0";4700;64;1692;1658;"5";"0";2;155;0
"https://basket-19.wbbasket.ru/vol3161/part316153/316153713/images/c246x328/1.webp";"Барьерный крем с комплексом церамидов 50мл";316153713;"ИП Абдулманапов А П";0;"0";0;0;0;"0";2450;17;2016;1975;"0";"0";0;8;0
"https://basket-14.wbbasket.ru/vol2140/part214022/214022463/images/c246x328/1.webp";"Очищающие пэды для лица";214022463;"Sammi Shop";0;"0";0;0;0;"0";2500;38;1533;1502;"1";"0";1;329;0
"https://basket-15.wbbasket.ru/vol2399/part239923/239923413/images/c246x328/1.webp";"Сыворотка для лица восстанавливающая Корея";239923413;"ИП Рума";0;"0";0;0;0;"0";2400;45;1309;1282;"3,7";"0";3;217;0
"https://basket-16.wbbasket.ru/vol2518/part251837/251837823/images/c246x328/1.webp";"Очищающая глиняная маска с экстрактом Нони, 120 мл";251837823;"Hottie Cosmetics";0;"0";0;0;0;"0";1199;35;776;760;"4,5";"5";2;170;0
"https://basket-17.wbbasket.ru/vol2650/part265070/265070733/images/c246x328/1.webp";"Восстанавливающая сыворотка с нони The Real Noni";265070733;"ИП Жапарова Гулайым Рахатбековна";0;"0";0;0;0;"0";2200;42;1267;1241;"0";"0";0;121;0
"https://basket-13.wbbasket.ru/vol1936/part193662/193662123/images/c246x328/1.webp";"Глиняная маска для лица с экстрактом нони";193662123;"ИП Салихов А С";0;"0";0;0;0;"0";2050;24;1549;1518;"4,7";"2,6";161;421;0
"https://basket-15.wbbasket.ru/vol2226/part222628/222628353/images/c246x328/1.webp";"Крем для лица";222628353;"ИП Мирохин Евгений Антонович";0;"0";0;0;0;"0";2702;41;1588;1556;"0";"0";0;287;0
"https://basket-16.wbbasket.ru/vol2503/part250332/250332063/images/c246x328/1.webp";"Пэды для снятия макияжа";250332063;"ТОО Компания ЛВВ";0;"0";0;0;0;"0";3500;51;1712;1677;"4,3";"4";2;174;0
"https://basket-18.wbbasket.ru/vol3031/part303137/303137613/images/c246x328/1.webp";"Восстанавливающий набор миниатюр с нони";303137613;"Firmach";0;"0";0;0;0;"0";1800;22;1391;1363;"4,9";"0";145;44;300
"https://basket-14.wbbasket.ru/vol2175/part217597/217597983/images/c246x328/1.webp";"Осветляющая сыворотка Pore+Dark Spot Brightening Serum, 30ml";217597983;"Katrinshop";0;"0";0;0;0;"0";2500;42;1440;1411;"0";"0";0;318;0
