"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-12.wbbasket.ru/vol1919/part191998/191998654/images/c246x328/1.webp";"Успокаивающий набор для лица с Noni";191998654;"Риска";2959;"151331,71";1;0;0;"0";4200;16;3528;3457;"4,3";"5";18;427;0
"https://basket-17.wbbasket.ru/vol2632/part263238/263238233/images/c246x328/1.webp";"Увлажняющий тонер для лица";263238233;"Zdanie";2956;"116926,22";2;0;0;"0";3000;45;1638;1605;"5";"5";4;129;0
"https://basket-16.wbbasket.ru/vol2420/part242018/242018789/images/c246x328/1.webp";"Мягкая очищающая гель-пенка для умывания с керамидами";242018789;"Zima";2949;"116649,33";3;0;0;"0";1900;49;957;937;"5";"5";4;209;0
"https://basket-14.wbbasket.ru/vol2180/part218000/218000006/images/c246x328/1.webp";"Крем для лица с экстрактом нони";218000006;"MЮ Сервис";2900;"349933,33";2;0;0;"0";3400;72;930;911;"4,3";"3";6;314;0
"https://basket-17.wbbasket.ru/vol2727/part272779/272779776/images/c246x328/1.webp";"Крем для лица осветляющий";272779776;"ООО Амрус";2897;"0";2;0;0;"0";3655;55;1622;1589;"4,7";"0";91;97;0
"https://basket-16.wbbasket.ru/vol2432/part243255/243255158/images/c246x328/1.webp";"Тонер-пэды для выравнивания тона Pore+Dark";243255158;"ИП Рашидов М К";2894;"261183,5";2;0;0;"0";4800;71;1382;1354;"4,9";"5";45;204;0
"https://basket-16.wbbasket.ru/vol2441/part244171/244171089/images/c246x328/1.webp";"Крем для лица Dual Barrier Skin Wearable Cream";244171089;"Алигаджиева";2892;"102666";2;0;0;"0";2300;16;1932;1893;"5";"5";4;199;150
"https://basket-15.wbbasket.ru/vol2226/part222627/222627548/images/c246x328/1.webp";"Сыворотка для лица 10 мл";222627548;"ИП Мирохин Евгений Антонович";2889;"92973,27";8;0;0;"0";689;41;405;396;"4,7";"4,69";29;287;0
"https://basket-12.wbbasket.ru/vol1798/part179874/179874797/images/c246x328/1.webp";"Увлажняющий набор для лица с глутатионом";179874797;"Zdanie";2884;"59037,18";2;0;0;"0";3000;51;1468;1438;"4,6";"0";98;484;0
"https://basket-15.wbbasket.ru/vol2215/part221544/221544044/images/c246x328/1.webp";"Очищающая пенка с ВНА-кислотой и центеллой против акне";221544044;"Алимирзаева Минара Мухтаровна";2882;"52482,74";4;0;0;"0";1400;42;806;789;"5";"0";3;300;0
"https://basket-17.wbbasket.ru/vol2642/part264274/264274885/images/c246x328/1.webp";"Тонизирующие пилинг-пэды с BHA-кислотой";264274885;"ИП Орусхановна";2871;"206712";3;0;0;"0";1500;34;987;967;"5";"5";11;125;0
"https://basket-14.wbbasket.ru/vol2076/part207623/207623556/images/c246x328/1.webp";"Очищающий мист-спрей для лица с экстрактом нони";207623556;"ИП Алиева З А";2863;"3922,68";3;0;0;"0";1500;39;907;888;"4";"4";1;360;0
"https://basket-12.wbbasket.ru/vol1902/part190208/190208140/images/c246x328/1.webp";"Увлажняющий набор для лица с церамидами";190208140;"Риска";2851;"6043,15";1;0;0;"0";4200;16;3528;3457;"0";"0";0;436;0
"https://basket-14.wbbasket.ru/vol2117/part211790/211790652/images/c246x328/1.webp";"Подарочный уходовый набор масло+пенка+крем";211790652;"ИП Ильясова П М";2849;"62143,81";1;0;0;"0";4200;22;3245;3180;"5";"5";2;343;0
"https://basket-18.wbbasket.ru/vol3023/part302331/302331718/images/c246x328/1.webp";"Восстанавливающий крем для лица с экстрактом нони, 50мл";302331718;"ИП Олизко Е Б";2848;"1036672";2;0;0;"0";2867;49;1444;1415;"5";"0";7;36;0
"https://basket-13.wbbasket.ru/vol1955/part195526/195526088/images/c246x328/1.webp";"Крем для лица с корейской центеллой";195526088;"Рамазанова Эльзира Магомедовна";2845;"40422,71";3;0;0;"0";1750;40;1043;1022;"4,6";"5";10;413;0
"https://basket-16.wbbasket.ru/vol2425/part242525/242525997/images/c246x328/1.webp";"Дорожный набор миниатюр для лица";242525997;"ИП Ильясова П М";2831;"83278,58";2;0;0;"0";1800;21;1406;1377;"5";"0";2;207;0
"https://basket-16.wbbasket.ru/vol2521/part252112/252112985/images/c246x328/1.webp";"Сыворотка для лица Корея укрепляющая 30 мл";252112985;"ИП Андрей Ким";2830;"513645";2;0;0;"0";2000;26;1467;1437;"5";"0";6;165;0
"https://basket-16.wbbasket.ru/vol2525/part252545/252545477/images/c246x328/1.webp";"Тоник для лица Dual Barrier Creamy Toner";252545477;"ИП АН А А";2824;"203328";2;1;2;"0";2000;20;1596;1564;"4,7";"5";21;165;0
"https://basket-15.wbbasket.ru/vol2197/part219706/219706672/images/c246x328/1.webp";"Набор для лица с нони";219706672;"Меджидов";2822;"16986,27";1;0;0;"0";4100;28;2927;2868;"4,8";"0";31;309;0
"https://basket-13.wbbasket.ru/vol1976/part197625/197625748/images/c246x328/1.webp";"пилинг пэды";197625748;"ИП Рашидов М К";2802;"18070,04";2;0;0;"0";3900;67;1281;0;"4,7";"0";15;404;0
"https://basket-18.wbbasket.ru/vol2969/part296963/296963585/images/c246x328/1.webp";"Сыворотка для лица ретинол и микроиглы Celimax Retinol Корея";296963585;"ТОО I Like Skincare";2790;"506385";2;0;0;"0";2468;43;1386;1358;"4,8";"4";84;55;0
"https://basket-15.wbbasket.ru/vol2362/part236267/236267088/images/c246x328/1.webp";"Celimax Тонер нони The Real Noni Moisture Balancing Toner";236267088;"ИП Ибраимова";2781;"64890";2;0;0;"0";1888;5;1776;1740;"4,7";"0";117;236;0
"https://basket-13.wbbasket.ru/vol1928/part192852/192852255/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";192852255;"Firmach";2779;"250804,75";1;0;0;"0";3800;32;2579;2527;"4,9";"0";127;425;0
"https://basket-15.wbbasket.ru/vol2318/part231858/231858322/images/c246x328/1.webp";"Противовоспалительная сыворотка с ниацинамидом и центеллой";231858322;"ИП Гаджиев М Х";2779;"109924,89";2;0;0;"0";2300;32;1545;1514;"5";"5";4;255;0
"https://basket-12.wbbasket.ru/vol1803/part180374/180374112/images/c246x328/1.webp";"Увлажняющий набор для лица сыворотка мист Noni";180374112;"Риска";2770;"3007,43";1;0;0;"0";3800;16;3192;3128;"4,9";"0";7;481;0
"https://basket-15.wbbasket.ru/vol2191/part219100/219100448/images/c246x328/1.webp";"Очищающие пэды One Step Mild Cleansing Pad";219100448;"Магомедова Саида Магомедовна";2758;"50224,63";2;0;0;"0";2300;55;1030;999;"4,8";"0";18;312;0
"https://basket-15.wbbasket.ru/vol2242/part224230/224230146/images/c246x328/1.webp";"Сыворотка для лица корея";224230146;"ИП Yergeshpayev";2753;"80984,08";2;0;0;"0";2800;42;1606;1573;"4,8";"1";336;289;0
"https://basket-12.wbbasket.ru/vol1907/part190792/190792119/images/c246x328/1.webp";"Набор для лица с нони";190792119;"Меджидов";2746;"19527,11";1;0;0;"0";4400;28;3141;3078;"4,8";"0";31;434;0
"https://basket-12.wbbasket.ru/vol1904/part190439/190439947/images/c246x328/1.webp";"Успокаивающий набор для лица с травами нони";190439947;"Firmach";2746;"247826,5";1;0;0;"0";4400;27;3212;3147;"5";"5";2;435;0
"https://basket-17.wbbasket.ru/vol2781/part278147/278147102/images/c246x328/1.webp";"Biodance Восстанавливающие гелевые тонер-пэды для лица";278147102;"Риска";2735;"49805,79";1;0;0;"0";3999;33;2648;2595;"0";"0";0;86;0
"https://basket-13.wbbasket.ru/vol2012/part201246/201246258/images/c246x328/1.webp";"Подарочный освежающий набор за уходом для лица";201246258;"Firmach";2726;"196272";1;0;0;"0";3800;33;2530;2479;"4,9";"3";127;380;0
"https://basket-15.wbbasket.ru/vol2253/part225341/225341055/images/c246x328/1.webp";"Увлажняющий тонер с эктрактом нони, 150 мл";225341055;"ИП Абубакиров";2721;"493861,5";1;0;0;"0";5000;60;1975;1935;"5";"0";4;285;0
"https://basket-12.wbbasket.ru/vol1904/part190412/190412754/images/c246x328/1.webp";"Успокаивающий набор для лица";190412754;"Бахтияров Магомед Муминович";2721;"30384,5";1;0;0;"0";4000;36;2527;0;"5";"0";1;434;0
"https://basket-16.wbbasket.ru/vol2432/part243283/243283474/images/c246x328/1.webp";"Выравнивающий тон набор для увлажнения лица";243283474;"ИП Ильясова П М";2714;"244938,5";1;0;0;"0";3900;37;2442;2393;"5";"5";1;203;0
"https://basket-15.wbbasket.ru/vol2226/part222627/222627172/images/c246x328/1.webp";"Крем для лица";222627172;"ИП Мирохин Евгений Антонович";2707;"44343,24";8;0;0;"0";689;42;399;391;"4,9";"5";19;287;0
"https://basket-13.wbbasket.ru/vol1955/part195569/195569893/images/c246x328/1.webp";"Мягкая очищающая гель-пенка для умывания с керамидами";195569893;"СГЮ";2700;"194400";2;0;0;"0";1900;49;957;937;"5";"5";6;416;0
"https://basket-17.wbbasket.ru/vol2793/part279358/279358322/images/c246x328/1.webp";"сыворотка для глаз Vegan collagen";279358322;"ИП Рума";2700;"325800";2;0;0;"0";3000;52;1411;1382;"4,5";"1";19;84;0
"https://basket-15.wbbasket.ru/vol2378/part237835/237835762/images/c246x328/1.webp";"Гидрофильное масло для лица для снятия макияжа Корея";237835762;"ИП Карлыгаш";2696;"21905";2;1;20;"0";5999;81;1108;1085;"0";"0";25;229;0
"https://basket-14.wbbasket.ru/vol2131/part213119/213119443/images/c246x328/1.webp";"Эссенция для контроля себума, 30 мл";213119443;"Магомедов Магомед Гаджимурадович";2694;"13694,5";2;0;0;"0";1700;16;1428;1399;"5";"0";1;336;0
