"Thumb";"Name";"SKU";"Seller";"Revenue";"Lost profit";"Sales";"Balance";"Turnover days";"Frozen stocks percent";"Base price";"Basic Sale";"Basic Sale Price";"Price with WB wallet";"Comments Valuation";"Latest rating avg";"Comments";"Days in website";"Search cpm avg"
"https://basket-17.wbbasket.ru/vol2716/part271673/271673416/images/c246x328/1.webp";"Крем для лица восстанавливающий с экстрактом нони, 50 мл";271673416;"ООО Космос";0;"0";0;0;0;"0";2099;19;1700;1700;"0";"0";0;42;0
"https://basket-16.wbbasket.ru/vol2420/part242026/242026786/images/c246x328/1.webp";"Пенка для лица глубоко очищающая с содой 150 мл.";242026786;"Zima";0;"0";0;0;0;"0";1300;44;726;726;"0";"0";0;149;0
"https://basket-15.wbbasket.ru/vol2301/part230179/230179336/images/c246x328/1.webp";"Тонизирующие пилинг-пэды с BHA-кислотой";230179336;"ИП Ильясова П М";0;"0";0;0;0;"0";2000;31;1380;1380;"0";"0";0;202;0
"https://basket-16.wbbasket.ru/vol2435/part243587/243587746/images/c246x328/1.webp";"Барьерный крем с церамидами Dual Barrier Skin Wearable";243587746;"ИП Гарьянова Т Ю";0;"0";0;0;0;"0";5000;61;1944;1944;"0";"0";0;140;0
"https://basket-17.wbbasket.ru/vol2714/part271491/271491616/images/c246x328/1.webp";"Очищающая пенка для умывания лица";271491616;"ИП Газимагомедов М А";0;"0";0;0;0;"0";1200;35;777;777;"0";"0";0;43;0
"https://basket-12.wbbasket.ru/vol1896/part189660/189660256/images/c246x328/1.webp";"Нежный гель для умывания Dual Barrier Mild Gel Cleanser";189660256;"ИП Серманизова";0;"0";0;0;0;"0";2000;15;1692;1692;"5";"5";1;380;0
"https://basket-17.wbbasket.ru/vol2790/part279018/279018946/images/c246x328/1.webp";"Пенка для лица глубокоочищающая с содой Ji Woo Gae";279018946;"ООО Добрый Вечер";0;"0";0;0;0;"0";2376;43;1347;1347;"0";"0";0;23;0
"https://basket-15.wbbasket.ru/vol2334/part233468/233468686/images/c246x328/1.webp";"Глиняная маска для лица с экстрактом Нони 120гр";233468686;"ИП Алхайрова";0;"0";0;0;0;"0";2500;47;1314;1314;"0";"0";0;187;0
"https://basket-16.wbbasket.ru/vol2522/part252232/252232036/images/c246x328/1.webp";"Выравнивающий солнцезащитный крем для сияния кожи";252232036;"ИП АН А А";0;"0";0;0;0;"0";1819;45;988;988;"5";"0";2;105;0
"https://basket-16.wbbasket.ru/vol2523/part252356/252356056/images/c246x328/1.webp";"Набор для лица солнцезащитный крем + гель-пенка";252356056;"ИП Муртазалиев И С";0;"0";0;0;0;"0";3800;19;3078;3078;"0";"0";0;108;0
"https://basket-16.wbbasket.ru/vol2429/part242956/242956426/images/c246x328/1.webp";"Увлажняющий крем";242956426;"Sarto";0;"0";0;0;0;"0";2120;39;1287;1287;"0";"0";0;135;0
"https://basket-16.wbbasket.ru/vol2513/part251322/251322316/images/c246x328/1.webp";"Успокаивающий набор с нони лосьон + мист для лица";251322316;"ИП Ильясова П М";0;"0";0;0;0;"0";3600;19;2916;2916;"0";"0";1;112;0
"https://basket-17.wbbasket.ru/vol2754/part275454/275454256/images/c246x328/1.webp";"Гидрофильное масло Корея";275454256;"ИП Борисенко Елена Владимировна";0;"0";0;0;0;"0";786;43;445;445;"0";"0";0;24;0
"https://basket-15.wbbasket.ru/vol2278/part227858/227858386/images/c246x328/1.webp";"Мягкая пенка Celimax The Real Noni AcneBubble Cleanser";227858386;"Gitinov Kh. I.";0;"0";0;0;0;"0";1750;36;1105;1105;"5";"0";1;214;0
"https://basket-12.wbbasket.ru/vol1755/part175522/175522876/images/c246x328/1.webp";"Мист-спрей ампульный для лица с экстрактом нони";175522876;"ИП Талдонова В В";0;"0";0;0;0;"0";2198;37;1364;1364;"0";"0";0;442;0
